ID,invoiceNumber_jaro,invoiceNumber_jaro_inv,invoiceNumber_damlev,invoiceNumber_q2,invoiceNumber_q3,invoiceNumber_long2,invoiceNumber_long3,invoiceNumber_sw,suppName_jaro,suppName_damlev,suppName_q2,suppName_q3,suppName_long2,suppName_long3,suppName_long4,same_suppRef,same_baseAmount,same_enteredDate,same_paidDate,same_user,duplicate
30510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
30511,0.963333333,0.869047619,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0
30512,0.913333333,0.833333333,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
30513,0.547222222,0.547222222,0.25,0,0,0,0,0.153846154,0.502747253,0.138278388,0,0,0,0,0,0,0,1,0,0,0
30514,1,1,1,1,1,1,1,1,0.731349206,0.685714286,0.671428571,0.642857143,1,1,1,0,0,1,0,0,1
30515,0.489177489,0.489177489,0.181818182,0,0,0,0,0.111111111,1,1,1,1,1,1,1,1,0,1,0,0,1
30516,0.963636364,0.943636364,0.909090909,0.8,0.666666667,0.909090909,0.909090909,0.818181818,1,1,1,1,1,0.875,0.625,1,0,1,0,1,1
30517,1,1,1,1,1,1,1,1,0.46972102,0.16540404,0,0,0,0,0,0,0,1,0,0,1
30518,0.956666667,0.916666667,0.75,0.833333333,0.8,0.857142857,0.857142857,0.857142857,1,1,1,1,1,1,0.666666667,0,0,1,0,0,0
30519,0.6,0.6,0.2,0.25,0,0.4,0,0.36,0.526426252,0.218831169,0.167547788,0.053571429,0.185233918,0.053571429,0,0,0,1,0,0,0
30520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,1,1
30521,0.465079365,0.495238095,0.2,0,0,0,0,0.117647059,0.482936508,0.160714286,0.090909091,0,0.153846154,0,0,0,0,1,0,0,0
30522,1,1,1,1,1,1,1,1,0.782242063,0.682142857,0.625,0.583333333,0.625,0.5,0.5,0,0,1,1,0,1
30523,0.913333333,0.833333333,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
30524,0.813333333,0.777777778,0.666666667,0.5,0,0.666666667,0,0.666666667,1,1,1,1,0.6,0.6,0.4,1,1,1,1,1,0
30525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,0,1,0,0,0
30526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,1,1
30527,1,1,1,1,1,1,1,1,0.408146368,0.123958333,0,0,0,0,0,0,0,1,0,1,1
30528,0.9,0.956,0.7,0.8,0.769230769,0.823529412,0.823529412,0.823529412,1,1,1,1,1,1,1,1,0,1,0,1,1
30529,1,1,1,1,1,1,1,1,0.349166667,0.145833333,0.032142857,0,0.05,0,0,0,0,1,0,0,0
30530,0,0.441666667,0,0,0,0,0,0.153846154,0.379166667,0.13125,0,0,0,0,0,0,0,0,0,0,1
30531,0.85,0.683333333,0.625,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,1,1,1,1,1,1,0
30532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,0,1,0,1,1
30533,0.99,0.978888889,0.916666667,0.857142857,0.736842105,0.956521739,0.956521739,0.852173913,1,1,1,1,1,1,1,1,0,1,0,1,1
30534,0.913333333,0.833333333,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
30535,1,1,1,1,1,1,1,1,0.253703704,0.118253968,0,0,0,0,0,0,0,1,0,1,1
30536,0.83,0.77,0.625,0.428571429,0.333333333,0.5,0.5,0.5,1,1,1,1,1,1,0.666666667,1,1,1,1,1,0
30537,0.952380952,0.975238095,0.857142857,0.909090909,0.888888889,0.923076923,0.923076923,0.923076923,1,1,1,1,1,0.666666667,0.333333333,1,0,1,0,1,1
30538,0.666666667,0.666666667,0.375,0.285714286,0.166666667,0.375,0.375,0.375,1,1,1,1,1,1,0.666666667,1,0,0,0,1,0
30539,0.967272727,0.909090909,0.727272727,0.823529412,0.8,0.842105263,0.842105263,0.842105263,1,1,1,1,1,1,1,1,0,1,0,1,1
30540,1,1,1,1,1,1,1,1,0.482539683,0.122222222,0,0,0,0,0,0,0,1,0,1,1
30541,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,0,1,0,1,1
30542,0.972789116,0.904761905,0.714285714,0.818181818,0.8,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,0.333333333,1,0,1,0,1,1
30543,1,1,1,1,1,1,1,1,0.588624339,0.222222222,0,0,0,0,0,0,1,1,0,0,1
30544,0.966666667,0.944444444,0.833333333,0.888888889,0.857142857,0.909090909,0.909090909,0.909090909,1,1,1,1,1,0.666666667,0.666666667,1,0,1,0,0,1
30545,0.933333333,0.888888889,0.833333333,0.8,0.75,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,0.666666667,1,1,1,1,1,0
30546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,0,1,0,0,0
30547,1,1,1,1,1,1,1,1,0.737962963,0.466666667,0.4375,0.291666667,0.555555556,0.333333333,0,0,0,1,0,0,1
30548,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.5,1,0,1,0,0,1
30549,0.966666667,0.944444444,0.833333333,0.888888889,0.857142857,0.909090909,0.909090909,0.909090909,1,1,1,1,1,1,0.666666667,1,0,1,0,1,1
30550,1,1,1,1,1,1,1,1,0.434468254,0.232142857,0.225,0.1875,0.166666667,0.166666667,0.166666667,0,0,1,0,0,1
30551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6,1,0,1,1,1,1
30552,1,1,1,1,1,1,1,1,0.875,0.75,0.75,0.75,0.5,0.5,0.5,0,0,1,0,0,1
30553,0.747781065,0.66025641,0.384615385,0.25,0.090909091,0.384615385,0.230769231,0.153846154,0.621055556,0.4075,0.222222222,0.2,0.272727273,0.2,0,0,1,1,1,1,0
30554,0.948888889,0.988888889,0.916666667,0.818181818,0.8,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,0.5,1,0,1,0,0,1
30555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
30556,0.913333333,0.833333333,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
30557,1,1,1,1,1,1,1,1,0.721230159,0.436458333,0.410714286,0.375,0.25,0.25,0.25,0,0,1,0,0,1
30558,0.993939394,0.96969697,0.909090909,0.947368421,0.941176471,0.952380952,0.952380952,0.952380952,1,1,1,1,1,1,0.666666667,1,0,1,1,1,0
30559,0.934814815,0.804232804,0.777777778,0.75,0.714285714,0.777777778,0.777777778,0.777777778,1,1,1,1,1,1,1,1,0,1,1,0,0
30560,0.985731272,0.829585207,0.793103448,0.88,0.875,0.884615385,0.884615385,0.884615385,1,1,1,1,1,1,0.75,1,0,1,0,0,0
30561,0.974666667,0.982666667,0.9,0.823529412,0.666666667,0.947368421,0.947368421,0.821052632,1,1,1,1,1,1,1,1,0,0,1,0,1
30562,0.95047619,0.904761905,0.857142857,0.833333333,0.8,0.857142857,0.857142857,0.857142857,1,1,1,1,1,1,0.666666667,1,1,1,1,1,0
30563,1,1,1,1,1,1,1,1,0.413580247,0.148148148,0,0,0,0,0,0,0,1,0,0,0
30564,0.909333333,0.866666667,0.8,0.75,0.666666667,0.8,0.8,0.8,1,1,1,1,0.25,0.25,0.25,1,0,1,1,1,0
30565,0.989711934,0.910191237,0.944444444,0.882352941,0.8125,0.944444444,0.944444444,0.888888889,1,1,1,1,1,1,1,1,0,1,0,0,1
30566,0.878787879,0.966060606,0.818181818,0.8,0.777777778,0.818181818,0.818181818,0.781818182,1,1,1,1,1,1,0.5,1,0,1,0,0,1
30567,0.998697917,0.979166667,0.9375,0.965517241,0.962962963,0.967741935,0.967741935,0.967741935,1,1,1,1,1,1,1,1,0,1,1,1,1
30568,0.986666667,0.962962963,0.888888889,0.933333333,0.923076923,0.941176471,0.941176471,0.941176471,1,1,1,1,1,1,1,1,0,1,0,0,0
30569,0.465811966,0.414529915,0.153846154,0,0,0,0,0.063157895,0.263888889,0.125,0.2,0,0.285714286,0,0,0,0,0,0,0,0
30570,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,0,1,0,1,1
30571,0.993939394,0.96969697,0.909090909,0.947368421,0.941176471,0.952380952,0.952380952,0.952380952,1,1,1,1,1,1,1,1,0,1,1,1,0
30572,1,1,1,1,1,1,1,1,0.451818783,0.116666667,0.15625,0.05952381,0.277777778,0.166666667,0,0,0,1,0,0,0
30573,1,1,1,1,1,1,1,1,0.702932099,0.560185185,0.416666667,0.416666667,0.333333333,0.333333333,0.333333333,0,0,1,0,0,1
30574,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
30575,0.982666667,0.974666667,0.9,0.823529412,0.666666667,0.947368421,0.947368421,0.821052632,1,1,1,1,1,1,1,1,0,1,0,1,1
30576,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0
30577,0.952,0.866666667,0.8,0.777777778,0.75,0.8,0.8,0.8,1,1,1,1,1,1,1,1,1,1,1,1,0
30578,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,1,0,1,0,1,1
30579,0.583333333,0.472222222,0.25,0,0,0,0,0.125,0.442460317,0.125,0,0,0,0,0,0,0,0,0,0,1
30580,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
30581,0.989795918,0.968210361,0.928571429,0.88,0.782608696,0.962962963,0.962962963,0.874074074,1,1,1,1,1,1,1,1,0,1,0,1,1
30582,0.913333333,0.777777778,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,0,1,1,1,0
30583,1,1,1,1,1,1,1,1,0.333333333,0.2,0,0,0,0,0,0,0,1,0,1,1
30584,0.424242424,0.468013468,0.181818182,0,0,0,0,0.1,0.672354497,0.455952381,0.320419677,0.247058824,0.396390977,0.314285714,0,0,1,1,0,1,0
30585,1,1,1,1,1,1,1,1,0.726851852,0.583333333,0.5,0.5,0.5,0.5,0.5,0,0,1,0,0,1
30586,0.583333333,0.583333333,0.25,0.142857143,0,0.25,0,0.25,1,1,1,1,1,1,0.666666667,1,0,1,0,1,0
30587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
30588,0.933333333,0.888888889,0.833333333,0.8,0.75,0.833333333,0.833333333,0.833333333,1,1,1,1,0.5,0.5,0.5,1,1,1,1,1,0
30589,1,1,1,1,1,1,1,1,0.847619048,0.738095238,0.727777778,0.666666667,0.53968254,0.333333333,0.333333333,0,0,0,0,0,1
30590,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.333333333,1,0,1,0,1,1
30591,0.666666667,0.583333333,0.375,0.285714286,0.166666667,0.375,0.375,0.375,1,1,1,1,1,1,1,1,1,1,1,1,0
30592,0.975238095,0.952380952,0.857142857,0.909090909,0.888888889,0.923076923,0.923076923,0.923076923,1,1,1,1,1,1,0.75,1,0,1,0,0,1
30593,0.958333333,0.981666667,0.875,0.923076923,0.909090909,0.933333333,0.933333333,0.933333333,1,1,1,1,1,1,1,1,0,1,0,0,0
30594,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.666666667,1,0,1,0,1,1
30595,0.966666667,0.990666667,0.9,0.941176471,0.933333333,0.947368421,0.947368421,0.947368421,1,1,1,1,1,0.666666667,0.333333333,1,0,1,0,1,1
30596,0.5,0.5,0,0,0,0,0,0.125,0.54375,0.11875,0,0,0,0,0,0,0,1,1,0,0
30597,0.973333333,0.925925926,0.888888889,0.875,0.857142857,0.888888889,0.888888889,0.888888889,1,1,1,1,1,0.666666667,0.666666667,1,1,1,1,1,0
30598,0.986666667,0.962962963,0.888888889,0.933333333,0.923076923,0.941176471,0.941176471,0.941176471,1,1,1,1,1,1,1,1,0,1,1,1,0
30599,0.996055227,0.950690335,0.923076923,0.869565217,0.857142857,0.88,0.88,0.88,1,1,1,1,1,1,1,1,0,1,0,0,1
30600,1,1,1,1,1,1,1,1,0.746560847,0.620634921,0.560846561,0.5,0.407407407,0.333333333,0.333333333,0,0,1,0,0,1
30601,1,1,1,1,1,1,1,1,0.833333333,0.833333333,0.833333333,0.833333333,1,1,0.5,0,0,1,0,0,1
30602,0.923076923,0.982248521,0.769230769,0.857142857,0.842105263,0.869565217,0.869565217,0.869565217,1,1,1,1,1,1,0.6,1,0,1,0,0,1
30603,0.567099567,0.561688312,0.272727273,0,0,0,0,0.111111111,0.541446208,0.23015873,0.069444444,0,0.095238095,0,0,0,0,1,0,0,0
30604,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.5,1,0,1,0,0,1
30605,1,1,1,1,1,1,1,1,0.586746032,0.384285714,0.292063492,0.266666667,0.234782609,0.2,0.2,0,0,1,0,0,1
30606,0.583333333,0.583333333,0.125,0,0,0,0,0.125,0.514704586,0.229828042,0.133333333,0,0.111111111,0,0,0,0,0,0,0,1
30607,0.963333333,0.821428571,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0
30608,0.935466667,0.71047619,0.56,0.702702703,0.685714286,0.717948718,0.717948718,0.717948718,1,1,1,1,1,0.666666667,0.666666667,1,0,1,0,1,1
30609,0.998697917,0.979166667,0.9375,0.965517241,0.962962963,0.967741935,0.967741935,0.967741935,1,1,1,1,1,1,1,1,0,1,1,1,1
30610,0.974666667,0.982666667,0.9,0.823529412,0.666666667,0.947368421,0.947368421,0.821052632,1,1,1,1,1,1,0.666666667,1,0,1,0,0,1
30611,0.821428571,0.963333333,0.875,0.857142857,0.833333333,0.875,0.875,0.85,0.819444444,0.770833333,0.75,0.75,0.5,0.25,0.25,0,1,1,0,0,1
30612,0.885714286,0.80952381,0.714285714,0.666666667,0.6,0.714285714,0.714285714,0.714285714,1,1,1,1,1,1,1,1,1,1,1,1,0
30613,1,1,1,1,1,1,1,1,0.42962963,0.294444444,0,0,0,0,0,0,0,1,0,0,1
30614,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
30615,1,1,1,1,1,1,1,1,0.470634921,0.150793651,0.055555556,0,0.095238095,0,0,0,0,1,0,0,1
30616,0.9,0.833333333,0.625,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,1,1,1,1,1,1,0
30617,0.933333333,0.965333333,0.8,0.75,0.571428571,0.888888889,0.666666667,0.755555556,1,1,1,1,1,0.666666667,0.333333333,1,0,1,0,1,1
30618,0.986666667,0.962962963,0.888888889,0.933333333,0.923076923,0.941176471,0.941176471,0.941176471,1,1,1,1,1,1,0.666666667,0,0,1,0,1,1
30619,1,1,1,1,1,1,1,1,0.516843034,0.240740741,0.083333333,0,0.222222222,0,0,0,0,1,0,1,0
30620,0.963333333,0.869047619,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,0,1,0,1,0
30621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
30622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,0,1,0,0,1
30623,0.83,0.616666667,0.625,0.428571429,0.333333333,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0
30624,0.986666667,0.962962963,0.888888889,0.933333333,0.923076923,0.941176471,0.941176471,0.941176471,1,1,1,1,1,0.8,0.6,1,0,1,1,1,0
30625,1,1,1,1,1,1,1,1,0.516843034,0.240740741,0.083333333,0,0.222222222,0,0,0,0,1,0,1,0
30626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333,1,0,0,0,0,1
30627,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.25,0,1,1,1,1,1
30628,0.535353535,0.535353535,0.090909091,0,0,0,0,0.1,0.576339286,0.256944444,0.053030303,0,0.153846154,0,0,0,0,0,0,0,0
30629,0.905185185,0.905185185,0.466666667,0.6,0.555555556,0.636363636,0.636363636,0.636363636,1,1,1,1,1,0.6,0.4,1,0,1,0,1,1
30630,0.913333333,0.833333333,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
30631,0.905185185,0.905185185,0.466666667,0.6,0.555555556,0.636363636,0.636363636,0.636363636,1,1,1,1,1,0.6,0.4,1,0,1,0,0,1
30632,0.936666667,0.943333333,0.875,0.714285714,0.5,0.875,0.875,0.75,1,1,1,1,0.666666667,0.666666667,0.333333333,1,0,1,0,1,1
30633,0.895,0.762333333,0.7,0.444444444,0.375,0.5,0.5,0.5,1,1,1,1,1,1,0,1,0,1,1,1,0
30634,1,1,1,1,1,1,1,1,0.600834351,0.448717949,0.462962963,0.416666667,0.4,0.333333333,0,0,1,1,0,1,1
30635,0.683333333,0.616666667,0.5,0.285714286,0.166666667,0.375,0.375,0.375,1,1,1,1,1,1,1,1,1,1,1,1,0
30636,1,1,1,1,1,1,1,1,0.739285714,0.5,0.416666667,0.416666667,0.333333333,0.333333333,0.333333333,0,0,1,0,1,1
30637,0.973333333,0.925925926,0.888888889,0.875,0.857142857,0.888888889,0.888888889,0.888888889,1,1,1,1,1,0.75,0.5,1,0,1,1,1,0
30638,0.913333333,0.777777778,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,0.666666667,1,0,1,1,1,1
30639,0.956363636,0.878787879,0.727272727,0.7,0.666666667,0.727272727,0.727272727,0.727272727,1,1,1,1,1,0.666666667,0.333333333,1,0,1,1,1,0
30640,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,1,1
30641,0.974545455,0.991515152,0.909090909,0.947368421,0.823529412,0.857142857,0.857142857,0.838095238,1,1,1,1,1,1,0.666666667,1,0,1,0,0,1
30642,0.909333333,0.866666667,0.8,0.75,0.666666667,0.8,0.8,0.8,1,1,1,1,1,1,0.75,1,0,1,0,1,0
30643,0.917159763,0.950690335,0.923076923,0.833333333,0.727272727,0.923076923,0.923076923,0.846153846,1,1,1,1,0.5,0.5,0.5,1,1,1,1,1,1
30644,0.913333333,0.833333333,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
30645,0.991111111,0.955555556,0.866666667,0.857142857,0.769230769,0.933333333,0.8,0.853333333,1,1,1,1,1,1,0.75,1,0,1,1,0,1
30646,1,1,1,1,1,1,1,1,0.516843034,0.240740741,0.083333333,0,0.074074074,0,0,0,0,1,0,1,0
30647,0.909333333,0.866666667,0.8,0.75,0.666666667,0.8,0.8,0.8,1,1,1,1,1,1,0.5,1,0,1,1,1,0
30648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,0,0
30649,1,1,1,1,1,1,1,1,0.894444444,0.791666667,0.75,0.75,1,1,1,0,0,1,0,0,1
30650,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0
30651,0.997037037,0.931746032,0.933333333,0.928571429,0.923076923,0.933333333,0.933333333,0.933333333,1,1,1,1,1,1,0.5,1,0,1,1,1,0
30652,0.913333333,0.777777778,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
30653,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.5,0.333333333,1,0,1,0,0,0
30654,0.973333333,0.925925926,0.888888889,0.875,0.857142857,0.888888889,0.888888889,0.888888889,1,1,1,1,0.666666667,0.666666667,0.666666667,1,0,1,1,0,0
30655,0.913333333,0.777777778,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
30656,0.91169815,0.937157287,0.863636364,0.926829268,0.923076923,0.930232558,0.930232558,0.874418605,1,1,1,1,1,1,0.5,1,0,1,0,1,1
30657,1,1,1,1,1,1,1,1,0.550925926,0.236111111,0.166666667,0,0.25,0,0,0,0,1,0,0,1
30658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
30659,0.95047619,0.904761905,0.857142857,0.833333333,0.8,0.857142857,0.857142857,0.857142857,1,1,1,1,1,0.8,0.6,1,1,1,1,1,0
30660,0.968441815,0.963510848,0.923076923,0.833333333,0.727272727,0.923076923,0.923076923,0.846153846,1,1,1,1,1,1,1,1,1,1,1,1,1
30661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
30662,0.625,0.722222222,0.375,0.166666667,0,0.285714286,0,0.257142857,0.277777778,0.092592593,0.051282051,0,0.088888889,0,0,0,0,1,0,0,0
30663,0.666666667,0.583333333,0.375,0.285714286,0.166666667,0.375,0.375,0.375,0.588095238,0.242857143,0.198412698,0,0.222222222,0,0,0,0,1,0,0,0
30664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
30665,0.933333333,0.888888889,0.833333333,0.8,0.75,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,0.571428571,1,0,1,1,0,0
30666,0.797333333,0.733333333,0.6,0.5,0.333333333,0.6,0.6,0.6,1,1,1,1,1,1,0.666666667,1,0,1,0,0,1
30667,1,1,1,1,1,1,1,1,0.545701058,0.284722222,0.204166667,0.097222222,0.233333333,0.15,0,0,1,1,0,1,1
30668,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.666666667,0.666666667,1,0,1,0,0,1
30669,1,1,1,1,1,1,1,1,0.955357143,0.910714286,0.875,0.875,1,1,0.666666667,0,0,1,0,0,1
30670,1,1,1,1,1,1,1,1,0.919351852,0.847222222,0.78452381,0.75,0.8125,0.75,0.5,0,0,1,0,0,1
30671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,1,1
30672,0.933333333,0.888888889,0.833333333,0.8,0.75,0.833333333,0.833333333,0.833333333,1,1,1,1,0.8,0.6,0.4,1,0,1,1,1,0
30673,0.913333333,0.722222222,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
30674,1,1,1,1,1,1,1,1,0.553819444,0.421875,0.375,0.375,0.25,0.25,0,0,0,1,0,1,1
30675,0.782857143,0.714285714,0.428571429,0.333333333,0.2,0.428571429,0.428571429,0.428571429,1,1,1,1,1,1,0.714285714,1,1,1,1,1,0
30676,0.472222222,0.472222222,0.125,0.142857143,0,0.25,0,0.225,0.44728836,0.152380952,0.064102564,0,0.088888889,0,0,0,0,1,0,0,1
30677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
30678,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,0,1,1,1,0
30679,0.797333333,0.733333333,0.6,0.5,0.333333333,0.6,0.6,0.6,1,1,1,1,1,1,0.666666667,1,0,1,1,1,0
30680,1,1,1,1,1,1,1,1,0.821428571,0.714285714,0.590909091,0.5,0.653846154,0.5,0.5,0,0,1,0,0,1
30681,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,1,1
30682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
30683,1,1,1,1,1,1,1,1,0.833333333,0.857142857,0.833333333,0.833333333,0.666666667,0.666666667,0.666666667,0,0,1,0,0,1
30684,0.937777778,0.961481481,0.888888889,0.75,0.571428571,0.888888889,0.666666667,0.777777778,1,1,1,1,1,1,0,1,0,1,0,1,1
30685,0.611111111,0.611111111,0.333333333,0,0,0,0,0.2,0.337015993,0.169507576,0.088888889,0.051282051,0.176470588,0.176470588,0,0,0,1,0,1,0
30686,0.909333333,0.866666667,0.8,0.75,0.666666667,0.8,0.8,0.8,1,1,1,1,1,1,1,1,1,1,1,1,0
30687,0.946074074,0.896296296,0.6,0.666666667,0.5,0.8,0.6,0.66,0.505952381,0.236111111,0.036458333,0,0.055555556,0,0,0,0,1,1,1,0
30688,0.925,0.875,0.625,0.727272727,0.666666667,0.769230769,0.769230769,0.769230769,1,1,1,1,1,0.75,0.5,1,0,1,0,0,1
30689,0.978333333,0.971666667,0.875,0.923076923,0.909090909,0.8,0.8,0.8,1,1,1,1,1,1,0.666666667,1,0,1,0,1,1
30690,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
30691,0.936666667,0.916666667,0.75,0.8,0.666666667,0.857142857,0.857142857,0.857142857,1,1,1,1,1,1,0.75,1,0,1,0,1,1
30692,0.982248521,0.923076923,0.769230769,0.857142857,0.842105263,0.869565217,0.869565217,0.869565217,1,1,1,1,1,1,0.833333333,1,0,1,0,0,1
30693,1,1,1,1,1,1,1,1,0.370845204,0.179487179,0.15,0,0.171717172,0,0,0,0,1,0,0,0
30694,0.958333333,0.981666667,0.875,0.923076923,0.909090909,0.933333333,0.933333333,0.933333333,1,1,1,1,0.5,0.5,0.166666667,1,0,1,0,1,1
30695,0.648148148,0.792407407,0.444444444,0.533333333,0.461538462,0.588235294,0.588235294,0.588235294,1,1,1,1,1,1,1,1,0,1,1,1,1
30696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
30697,0.99829932,0.976190476,0.928571429,0.96,0.956521739,0.962962963,0.962962963,0.962962963,1,1,1,1,1,0.75,0.75,1,0,1,1,1,1
30698,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,0.666666667,1,0,0,0,1,0
30699,0.973958333,0.963541667,0.875,0.785714286,0.615384615,0.933333333,0.8,0.773333333,1,1,1,1,0.666666667,0.666666667,0,1,0,1,0,1,1
30700,1,1,1,1,1,1,1,1,0.651785714,0.505952381,0.456730769,0.375,0.388095238,0.25,0.25,0,0,1,0,0,1
30701,0.933333333,0.822222222,0.833333333,0.8,0.75,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,1,1,0,1,1,1,0
30702,0.998518519,0.977777778,0.933333333,0.962962963,0.96,0.965517241,0.965517241,0.965517241,1,1,1,1,1,0.666666667,0.666666667,1,0,1,1,1,1
30703,0.981333333,0.933333333,0.9,0.888888889,0.875,0.9,0.9,0.9,1,1,1,1,1,0.75,0.25,1,0,1,1,1,1
30704,1,1,1,1,1,1,1,1,0.516843034,0.240740741,0.083333333,0,0.222222222,0,0,0,0,1,0,1,0
30705,0.481481481,0,0.111111111,0,0,0,0,0.1,0.419791667,0.109375,0,0,0,0,0,0,0,1,0,0,0
30706,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1
30707,1,1,1,1,1,1,1,1,0.267746914,0.041666667,0,0,0,0,0,0,0,1,0,0,0
30708,0.949333333,0.938666667,0.8,0.571428571,0.4,0.666666667,0.666666667,0.666666667,1,1,1,1,0.5,0.5,0.5,1,0,1,0,1,1
30709,0.979166667,0.861111111,0.75,0.846153846,0.833333333,0.857142857,0.857142857,0.857142857,1,1,1,1,1,1,1,1,1,1,1,1,1
30710,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
30711,0.962962963,0.986666667,0.888888889,0.933333333,0.923076923,0.941176471,0.941176471,0.941176471,1,1,1,1,1,0.666666667,0.333333333,1,0,1,0,0,1
30712,0.931851852,0.967407407,0.888888889,0.75,0.714285714,0.777777778,0.777777778,0.777777778,1,1,1,1,1,1,1,1,0,1,0,0,1
30713,0.977800902,0.975026015,0.903225806,0.866666667,0.827586207,0.903225806,0.903225806,0.825806452,1,1,1,1,1,0.666666667,0.666666667,1,0,1,0,1,0
30714,1,1,1,1,1,1,1,1,0.370845204,0.179487179,0.15,0,0.333333333,0,0,0,0,1,1,0,0
